entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
usr_1019,user,2026-07-03 12:17:39,185.79.234.163,Unknown Location / VPN Node,/login,password,1.08,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1015,user,2026-07-03 12:17:39,193.167.7.28,"Riveraburgh, Philippines",/profile,token,255.55,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 124.0,normal
usr_1019,user,2026-07-03 12:17:46,185.79.234.163,Unknown Location / VPN Node,/login,password,1.0,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:17:55,185.79.234.163,Unknown Location / VPN Node,/login,password,0.39,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:17:57,185.79.234.163,Unknown Location / VPN Node,/login,password,1.21,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:17:59,185.79.234.163,Unknown Location / VPN Node,/login,password,1.35,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:14,185.79.234.163,Unknown Location / VPN Node,/login,password,1.31,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:15,185.79.234.163,Unknown Location / VPN Node,/login,password,0.4,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:27,185.79.234.163,Unknown Location / VPN Node,/login,password,0.76,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:27,185.79.234.163,Unknown Location / VPN Node,/login,password,0.13,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:35,185.79.234.163,Unknown Location / VPN Node,/login,password,0.41,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:44,185.79.234.163,Unknown Location / VPN Node,/login,password,1.12,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:45,185.79.234.163,Unknown Location / VPN Node,/login,password,1.47,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:49,185.79.234.163,Unknown Location / VPN Node,/login,password,0.77,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:51,185.79.234.163,Unknown Location / VPN Node,/login,password,1.44,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:54,185.79.234.163,Unknown Location / VPN Node,/login,password,0.49,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:18:59,185.79.234.163,Unknown Location / VPN Node,/login,password,1.48,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1019,user,2026-07-03 12:19:31,185.79.234.163,Unknown Location / VPN Node,/login,password,0.79,['POST /login (FAILED)'],Python-requests/2.31.0,brute_force
usr_1001,user,2026-07-03 12:21:55,167.242.106.42,"Robertstad, Bangladesh",/reports,token,242.83,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 124.0,normal
dev_3009,edge_device,2026-07-03 12:22:34,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,235.33,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2006,service_account,2026-07-03 12:22:51,10.0.0.215,DataCenter-US-East,/internal/backup,certificate,81.19,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2009,service_account,2026-07-03 12:24:48,10.0.0.116,DataCenter-US-East,/healthcheck,certificate,59.37,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1002,user,2026-07-03 12:25:35,55.113.106.89,"South Joseph, American Samoa",/api/v1/data,token,42.98,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 121.0,normal
svc_2004,service_account,2026-07-03 12:31:14,10.0.0.107,DataCenter-US-East,/internal/sync,certificate,45.18,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1036,user,2026-07-03 12:34:25,203.157.38.159,"Cohenport, Jersey",/dashboard,token,235.1,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
svc_2007,service_account,2026-07-03 12:35:13,10.0.0.12,DataCenter-US-East,/internal/backup,certificate,232.92,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1001,user,2026-07-03 12:36:49,167.242.106.42,"Robertstad, Bangladesh",/reports,token,197.08,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 124.0,normal
dev_3002,edge_device,2026-07-03 12:39:43,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,6.46,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3012,edge_device,2026-07-03 12:40:18,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,32.11,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
svc_2005,service_account,2026-07-03 12:41:34,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,79.1,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2000,service_account,2026-07-03 12:43:53,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,88.52,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1020,user,2026-07-03 12:44:36,190.184.7.56,"North Austin, Saint Barthelemy",/dashboard,token,64.82,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 126.0,normal
usr_1021,user,2026-07-03 12:45:34,88.80.176.37,"East Jill, Kenya",/profile,token,181.05,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 128.0,normal
dev_3015,edge_device,2026-07-03 12:46:36,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,45.29,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3009,edge_device,2026-07-03 12:47:11,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,118.58,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
usr_1002,user,2026-07-03 12:48:00,55.113.106.89,"South Joseph, American Samoa",/profile,token,145.28,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 121.0,normal
usr_1037,user,2026-07-03 12:49:22,203.82.118.41,"Karenbury, Tuvalu",/profile,token,105.11,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
usr_1035,user,2026-07-03 12:50:41,125.216.178.134,"Ericashire, Latvia",/api/v1/data,token,5.66,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 123.0,normal
svc_2000,service_account,2026-07-03 12:50:41,10.0.0.194,DataCenter-US-East,/internal/backup,certificate,246.52,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1049,user,2026-07-03 12:52:25,221.89.95.218,"Oconnorberg, Norway",/profile,token,67.45,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
usr_1040,user,2026-07-03 12:52:32,117.222.101.185,"New Brittney, Kazakhstan",/api/v1/data,token,135.0,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 123.0,normal
usr_1011,user,2026-07-03 12:52:44,202.219.245.118,"Benjaminfort, Papua New Guinea",/reports,token,13.51,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 124.0,normal
usr_1005,user,2026-07-03 12:53:06,13.2.208.4,"East Andrea, Lebanon",/profile,token,75.71,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
dev_3003,edge_device,2026-07-03 12:53:06,192.168.1.103,"Crystalburgh, Factory-Floor",/telemetry/upload,biometric,244.88,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3001,edge_device,2026-07-03 12:53:10,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,131.59,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3015,edge_device,2026-07-03 12:53:37,192.168.1.115,"Mooreside, Factory-Floor",/status,token,274.36,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
usr_1026,user,2026-07-03 12:56:27,204.27.29.7,"East Lisa, Albania",/profile,token,259.86,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 127.0,normal
dev_3019,edge_device,2026-07-03 12:58:37,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,281.74,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3009,edge_device,2026-07-03 12:59:04,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,62.11,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
usr_1020,user,2026-07-03 12:59:31,190.184.7.56,"North Austin, Saint Barthelemy",/api/v1/data,token,193.13,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 126.0,normal
dev_3013,edge_device,2026-07-03 13:00:03,192.168.1.113,"Ellisport, Factory-Floor",/status,token,18.8,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
usr_1008,user,2026-07-03 13:00:47,110.254.52.153,"Odonnellborough, Nauru",/dashboard,token,99.32,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
dev_3014,edge_device,2026-07-03 13:02:13,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,292.98,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
dev_3012,edge_device,2026-07-03 13:04:14,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,278.5,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3015,edge_device,2026-07-03 13:04:14,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,259.42,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3012,edge_device,2026-07-03 13:04:35,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,105.18,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
usr_1022,user,2026-07-03 13:08:48,221.159.211.133,"South Adrianborough, Djibouti",/reports,token,164.44,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 125.0,normal
svc_2009,service_account,2026-07-03 13:09:01,10.0.0.116,DataCenter-US-East,/internal/backup,certificate,116.84,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1016,user,2026-07-03 13:09:20,18.248.153.51,"Lake Melissa, Niger",/dashboard,token,39.78,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
usr_1035,user,2026-07-03 13:11:10,125.216.178.134,"Ericashire, Latvia",/api/v1/data,token,242.03,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 123.0,normal
svc_2001,service_account,2026-07-03 13:11:38,10.0.0.127,DataCenter-US-East,/internal/sync,certificate,7.09,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1021,user,2026-07-03 13:11:44,88.80.176.37,"East Jill, Kenya",/dashboard,token,131.1,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 128.0,normal
usr_1018,user,2026-07-03 13:12:32,219.193.134.146,"Port Rebecca, India",/profile,token,229.25,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1018,user,2026-07-03 13:12:42,219.193.134.146,"Port Rebecca, India",/api/v1/data,token,156.42,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1039,user,2026-07-03 13:12:54,193.100.46.3,"New Douglasbury, Gambia",/dashboard,token,46.37,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 125.0,normal
svc_2001,service_account,2026-07-03 13:12:59,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,6.74,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1039,user,2026-07-03 13:13:30,193.100.46.3,"New Douglasbury, Gambia",/reports,token,250.71,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 125.0,normal
dev_3014,edge_device,2026-07-03 13:17:01,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,101.01,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
usr_1042,user,2026-07-03 13:17:15,216.135.182.181,"Paulafort, South Georgia and the South Sandwich Islands",/api/v1/data,token,17.66,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 129.0,normal
svc_2002,service_account,2026-07-03 13:18:48,10.0.0.46,DataCenter-US-East,/healthcheck,certificate,161.63,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-03 13:19:57,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,260.47,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
usr_1029,user,2026-07-03 13:20:06,36.1.159.45,"North Phillipchester, Taiwan",/reports,token,233.27,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1000,user,2026-07-03 13:20:19,1.48.191.252,"Pinedaville, United Arab Emirates",/reports,token,209.31,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 123.0,normal
svc_2009,service_account,2026-07-03 13:20:47,10.0.0.116,DataCenter-US-East,/internal/sync,certificate,124.95,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-03 13:21:42,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,5.79,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
usr_1049,user,2026-07-03 13:22:59,221.89.95.218,"Oconnorberg, Norway",/api/v1/data,token,136.8,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
dev_3001,edge_device,2026-07-03 13:26:57,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,15.96,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3000,edge_device,2026-07-03 13:27:12,192.168.1.100,"Davidchester, Factory-Floor",/status,token,82.55,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3005,edge_device,2026-07-03 13:27:17,192.168.1.105,"Julieport, Factory-Floor",/status,token,84.29,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
usr_1046,user,2026-07-03 13:27:44,32.186.31.194,"Lake Melissa, French Polynesia",/reports,token,199.49,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 126.0,normal
usr_1037,user,2026-07-03 13:32:13,203.82.118.41,"Karenbury, Tuvalu",/profile,token,115.26,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
dev_3015,edge_device,2026-07-03 13:33:10,192.168.1.115,"Mooreside, Factory-Floor",/status,token,94.86,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3001,edge_device,2026-07-03 13:33:32,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,67.67,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
usr_1023,user,2026-07-03 13:33:58,212.209.228.156,"Timothyport, Botswana",/dashboard,token,6.19,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1037,user,2026-07-03 13:36:30,203.82.118.41,"Karenbury, Tuvalu",/dashboard,token,181.05,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
dev_3015,edge_device,2026-07-03 13:36:58,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,112.81,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
usr_1002,user,2026-07-03 13:37:05,55.113.106.89,"South Joseph, American Samoa",/dashboard,token,172.5,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 121.0,normal
dev_3007,edge_device,2026-07-03 13:38:09,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,23.6,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2003,service_account,2026-07-03 13:38:56,10.0.0.55,DataCenter-US-East,/internal/sync,certificate,200.22,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3000,edge_device,2026-07-03 13:39:26,192.168.1.100,"Davidchester, Factory-Floor",/status,token,278.68,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3000,edge_device,2026-07-03 13:39:42,192.168.1.100,"Davidchester, Factory-Floor",/status,token,128.16,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3007,edge_device,2026-07-03 13:40:40,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,255.79,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3017,edge_device,2026-07-03 13:40:55,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,45.19,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3007,edge_device,2026-07-03 13:42:00,192.168.1.107,"Lake Theresa, Factory-Floor",/telemetry/upload,token,218.67,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
usr_1036,user,2026-07-03 13:42:59,203.157.38.159,"Cohenport, Jersey",/reports,token,288.05,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
svc_2008,service_account,2026-07-03 13:43:01,10.0.0.137,DataCenter-US-East,/internal/sync,certificate,47.35,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1040,user,2026-07-03 13:43:03,117.222.101.185,"New Brittney, Kazakhstan",/reports,token,5.54,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 123.0,normal
dev_3016,edge_device,2026-07-03 13:44:42,192.168.1.116,"Brewerland, Factory-Floor",/status,token,224.31,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
usr_1017,user,2026-07-03 13:44:56,148.212.246.24,"Lake Elizabeth, Chile",/profile,token,292.97,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 123.0,normal
dev_3006,edge_device,2026-07-03 13:46:41,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,70.19,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
usr_1033,user,2026-07-03 13:47:21,204.31.68.171,"East Donald, San Marino",/dashboard,token,115.28,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 126.0,normal
usr_1027,user,2026-07-03 13:48:10,209.181.41.58,"Stevechester, Angola",/dashboard,token,75.92,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
usr_1031,user,2026-07-03 13:49:59,210.70.23.234,"Lake Richard, Vietnam",/dashboard,token,63.18,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 122.0,normal
dev_3016,edge_device,2026-07-03 13:50:51,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,200.78,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3005,edge_device,2026-07-03 13:57:00,192.168.1.105,"Julieport, Factory-Floor",/telemetry/upload,token,49.92,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
usr_1034,user,2026-07-03 13:57:53,36.18.12.220,"West Kimberly, Iceland",/dashboard,token,28.3,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 128.0,normal
svc_2002,service_account,2026-07-03 13:59:02,10.0.0.46,DataCenter-US-East,/healthcheck,certificate,274.7,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-03 14:01:19,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,276.2,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3009,edge_device,2026-07-03 14:01:51,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,178.88,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
usr_1009,user,2026-07-03 14:02:37,212.176.191.38,"Rodriguezberg, Bulgaria",/dashboard,token,273.21,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 127.0,normal
usr_1024,user,2026-07-03 14:02:49,2.203.212.8,"South David, Costa Rica",/dashboard,token,62.85,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
svc_2008,service_account,2026-07-03 14:03:26,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,105.29,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3000,edge_device,2026-07-03 14:04:12,192.168.1.100,"Davidchester, Factory-Floor",/status,token,113.79,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
usr_1013,user,2026-07-03 14:05:22,95.45.68.2,"North Karen, Singapore",/dashboard,token,57.22,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 121.0,normal
dev_3005,edge_device,2026-07-03 14:05:27,192.168.1.105,"Julieport, Factory-Floor",/status,token,206.72,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
usr_1038,user,2026-07-03 14:06:23,206.22.12.144,"West Lori, Bhutan",/dashboard,token,284.78,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 124.0,normal
dev_3007,edge_device,2026-07-03 14:07:11,192.168.1.107,"Lake Theresa, Factory-Floor",/telemetry/upload,token,7.22,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3011,edge_device,2026-07-03 14:07:50,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,32.61,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
usr_1005,user,2026-07-03 14:09:21,13.2.208.4,"East Andrea, Lebanon",/dashboard,token,138.22,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
usr_1025,user,2026-07-03 14:11:47,196.153.141.109,"Blackhaven, Greenland",/api/v1/data,token,52.21,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 127.0,normal
dev_3000,edge_device,2026-07-03 14:16:15,192.168.1.100,"Davidchester, Factory-Floor",/status,token,146.49,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
svc_2000,service_account,2026-07-03 14:19:18,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,73.87,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1037,user,2026-07-03 14:19:58,203.82.118.41,"Karenbury, Tuvalu",/profile,token,93.35,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
dev_3016,edge_device,2026-07-03 14:23:23,192.168.1.116,"Brewerland, Factory-Floor",/status,token,279.28,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
svc_2005,service_account,2026-07-03 14:23:59,10.0.0.63,DataCenter-US-East,/internal/sync,certificate,241.67,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3001,edge_device,2026-07-03 14:24:57,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,215.42,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
usr_1026,user,2026-07-03 14:26:04,204.27.29.7,"East Lisa, Albania",/reports,token,142.68,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 127.0,normal
svc_2005,service_account,2026-07-03 14:26:07,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,111.65,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3018,edge_device,2026-07-03 14:26:07,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,50.47,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3008,edge_device,2026-07-03 14:26:38,192.168.1.108,"Craigmouth, Factory-Floor",/status,token,153.32,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
